People's Utah Bancorp (PUB) ,PUB,287480000, 10/28/2015 , Sep 2015 , $0.27 , 2 , $0.29 ,7.41%
Pericom Semiconductor Corporation (PSEM) ,PSEM,382000000, 10/28/2015 , Sep 2015 , $0.15 , 2 , $0.23 ,53.33%
Pilgrim's Pride Corporation (PPC) ,PPC,4930000000, 10/28/2015 , Sep 2015 , $0.68 , 1 , $0.53 ,-22.06%
Plexus Corp. (PLXS) ,PLXS,1160000000, 10/28/2015 , Sep 2015 , $0.68 , 3 , $0.69 ,1.47%
Power Integrations Inc. (POWI) ,POWI,1470000000, 10/28/2015 , Sep 2015 , $0.39 , 3 , $0.44 ,12.82%
Psychemedics Corporation (PMD) ,PMD,56450000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.15 ,n/a
PTC Inc. (PTC) ,PTC,4050000000, 10/28/2015 , Sep 2015 , $0.52 , 5 , $0.6 ,15.38%
Public Storage (PSA) ,PSA,39690000000, 10/28/2015 , Sep 2015 , $2.25 , 12 , $2.27 ,0.89%
QEP Resources Inc. (QEP) ,QEP,2730000000, 10/28/2015 , Sep 2015 , $-0.09 , 7 , $0.01 ,-111.11%
Qiagen N.V. (QGEN) ,QGEN,5630000000, 10/28/2015 , Sep 2015 , $0.28 , 13 , $0.27 ,-3.57%
Quaker Chemical Corporation (KWR) ,KWR,1060000000, 10/28/2015 , Sep 2015 , $1.12 , 4 , $1.19 ,6.25%
QuickLogic Corporation (QUIK) ,QUIK,78090000, 10/28/2015 , Sep 2015 , $-0.09 , 1 , $-0.09 ,-0%
Quidel Corporation (QDEL) ,QDEL,644380000, 10/28/2015 , Sep 2015 , $-0.14 , 7 , $0.03 ,-121.43%
Quintiles Transitional Holdings Inc. (Q) ,Q,7830000000, 10/28/2015 , Sep 2015 , $0.81 , 13 , $0.94 ,16.05%
Radware Ltd. (RDWR) ,RDWR,687920000, 10/28/2015 , Sep 2015 , $0.06 , 2 , $0.05 ,-16.67%
Range Resources Corporation (RRC) ,RRC,5160000000, 10/28/2015 , Sep 2015 , $-0.14 , 3 , $-0.05 ,-64.29%
Rayonier Advanced Materials Inc. (RYAM) ,RYAM,395390000, 10/28/2015 , Sep 2015 , $0.42 , 2 , $0.78 ,85.71%
Realty Income Corporation (O) ,O,12350000000, 10/28/2015 , Sep 2015 , $0.7 , 11 , $0.7 ,0%
Regency Centers Corporation (REG) ,REG,6400000000, 10/28/2015 , Sep 2015 , $0.74 , 13 , $0.76 ,2.7%
Retail Opportunity Investments Corp. (ROIC) ,ROIC,1800000000, 10/28/2015 , Sep 2015 , $0.24 , 6 , $0.26 ,8.33%
Rogers Corporation (ROG) ,ROG,867900000, 10/28/2015 , Sep 2015 , $0.72 , 1 , $0.79 ,9.72%
Rollins Inc. (ROL) ,ROL,5860000000, 10/28/2015 , Sep 2015 , $0.21 , 1 , $0.21 ,0%
Rovi Corporation (ROVI) ,ROVI,756200000, 10/28/2015 , Sep 2015 , $0.21 , 1 , $0.19 ,-9.52%
Royale Energy Inc. (ROYL) ,ROYL,8640000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0 ,n/a
RPC Inc. (RES) ,RES,2390000000, 10/28/2015 , Sep 2015 , $-0.16 , 8 , $-0.16 ,-0%
Saia Inc. (SAIA) ,SAIA,593290000, 10/28/2015 , Sep 2015 , $0.66 , 5 , $0.46 ,-30.3%
Sangamo BioSciences Inc. (SGMO) ,SGMO,492520000, 10/28/2015 , Sep 2015 , $-0.24 , 5 , $-0.13 ,-45.83%
Selective Insurance Group Inc. (SIGI) ,SIGI,2080000000, 10/28/2015 , Sep 2015 , $0.68 , 1 , $0.81 ,19.12%
Service Corporation International (SCI) ,SCI,5660000000, 10/28/2015 , Sep 2015 , $0.27 , 2 , $0.23 ,-14.81%
Seventy Seven Energy Inc. (SSE) ,SSE,64690000, 10/28/2015 , Sep 2015 , $-0.8 , 4 , $-0.93 ,16.25%
Sharps Compliance Corp (SMED) ,SMED,116480000, 10/28/2015 , Sep 2015 , $0.04 , 4 , $0.02 ,-50%
SI Financial Group Inc. (SIFI) ,SIFI,154680000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.08 ,n/a
Silicon Graphics International Corp (SGI) ,SGI,154830000, 10/28/2015 , Sep 2015 , $-0.21 , 1 , $-0.26 ,23.81%
Silicon Laboratories Inc. (SLAB) ,SLAB,2080000000, 10/28/2015 , Sep 2015 , $0.2 , 2 , $0.37 ,85%
Silicon Motion Technology Corporation (SIMO) ,SIMO,1080000000, 10/28/2015 , Sep 2015 , $0.4 , 3 , $0.48 ,20%
SJW Corporation (SJW) ,SJW,646140000, 10/28/2015 , Sep 2015 , $0.57 , 1 , $0.46 ,-19.3%
Smith Micro Software Inc. (SMSI) ,SMSI,30630000, 10/28/2015 , Sep 2015 , $0 , 1 , $-0.02 ,-∞%
Snyder's-Lance Inc. (LNCE) ,LNCE,2510000000, 10/28/2015 , Sep 2015 , $0.34 , 3 , $0.26 ,-23.53%
Sonic Automotive Inc. (SAH) ,SAH,1270000000, 10/28/2015 , Sep 2015 , $0.46 , 4 , $0.57 ,23.91%
Sonus Networks Inc. (SONS) ,SONS,327770000, 10/28/2015 , Sep 2015 , $-0.06 , 2 , $0 ,-100%
Southern Company (The) (SO) ,SO,40970000000, 10/28/2015 , Sep 2015 , $1.16 , 7 , $1.17 ,0.86%
Sovran Self Storage Inc. (SSS) ,SSS,3580000000, 10/28/2015 , Sep 2015 , $1.27 , 8 , $1.29 ,1.57%
Speedway Motorsports Inc. (TRK) ,TRK,762600000, 10/28/2015 , Sep 2015 , $0.28 , 1 , $0.31 ,10.71%
Spok Holdings Inc. (SPOK) ,SPOK,387810000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.2 ,n/a
SPX FLOW Inc. (FLOW) ,FLOW,1390000000, 10/28/2015 , Sep 2015 , $0.52 , 3 , $1.11 ,113.46%
STAAR Surgical Company (STAA) ,STAA,324410000, 10/28/2015 , Sep 2015 , $-0.07 , 1 , $-0.02 ,-71.43%
Starwood Hotels & Resorts Worldwide Inc. (HOT) ,HOT,13500000000, 10/28/2015 , Sep 2015 , $0.72 , 10 , $0.74 ,2.78%
Statoil ASA (STO) ,STO,51530000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.14 ,n/a
Steiner Leisure Limited (STNR) ,STNR,812950000, 10/28/2015 , Sep 2015 , $0.98 , 4 , $0.94 ,-4.08%
Strayer Education Inc. (STRA) ,STRA,583620000, 10/28/2015 , Sep 2015 , $0.3 , 4 , $0.32 ,6.67%
Suncor Energy Inc. (SU) ,SU,42980000000, 10/28/2015 , Sep 2015 , $0.1 , 2 , $0.21 ,110%
SunPower Corporation (SPWR) ,SPWR,3670000000, 10/28/2015 , Sep 2015 , $0.14 , 2 , $0.03 ,-78.57%
Sunshine Bancorp Inc. (SBCP) ,SBCP,58950000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.03 ,n/a
Superior Energy Services Inc. (SPN) ,SPN,2130000000, 10/28/2015 , Sep 2015 , $-0.38 , 16 , $-0.46 ,21.05%
support.com Inc. (SPRT) ,SPRT,63310000, 10/28/2015 , Sep 2015 , $-0.06 , 2 , $-0.07 ,16.67%
Synchronoss Technologies Inc. (SNCR) ,SNCR,1540000000, 10/28/2015 , Sep 2015 , $0.47 , 4 , $0.42 ,-10.64%
TAL International Group Inc. (TAL) ,TAL,564010000, 10/28/2015 , Sep 2015 , $0.76 , 7 , $0.71 ,-6.58%
Talmer Bancorp Inc. (TLMR) ,TLMR,1200000000, 10/28/2015 , Sep 2015 , $0.24 , 4 , $0.27 ,12.5%
TE Connectivity Ltd. (TEL) ,TEL,25930000000, 10/28/2015 , Sep 2015 , $0.93 , 5 , $0.9 ,-3.23%
Tesoro Corporation (TSO) ,TSO,12870000000, 10/28/2015 , Sep 2015 , $6.05 , 9 , $6.48 ,7.11%
Tesoro Logistics LP (TLLP) ,TLLP,4940000000, 10/28/2015 , Sep 2015 , $0.7 , 8 , $0.62 ,-11.43%
The Carlyle Group L.P. (CG) ,CG,6040000000, 10/28/2015 , Sep 2015 , $-0.37 , 6 , $-0.43 ,16.22%
The Hanover Insurance Group Inc. (THG) ,THG,3720000000, 10/28/2015 , Sep 2015 , $1.41 , 3 , $1.61 ,14.18%
Theravance Inc. (THRX) ,THRX,1030000000, 10/28/2015 , Sep 2015 , $-0.03 , 3 , $-0.04 ,33.33%
Timken Company (The) (TKR) ,TKR,2620000000, 10/28/2015 , Sep 2015 , $0.53 , 4 , $0.55 ,3.77%
TOR Minerals International Inc (TORM) ,TORM,14620000, 10/28/2015 , Sep 2015 , $n/a , 0 , $-0.04 ,n/a
Triumph Bancorp Inc. (TBK) ,TBK,301110000, 10/28/2015 , Sep 2015 , $0.24 , 2 , $0.22 ,-8.33%
Triumph Group Inc. (TGI) ,TGI,2300000000, 10/28/2015 , Sep 2015 , $1.35 , 8 , $1.32 ,-2.22%
TTM Technologies Inc. (TTMI) ,TTMI,723610000, 10/28/2015 , Sep 2015 , $0.01 , 1 , $-0.02 ,-300%
United Insurance Holdings Corp. (UIHC) ,UIHC,355660000, 10/28/2015 , Sep 2015 , $0.23 , 3 , $0.45 ,95.65%
United Microelectronics Corporation (UMC) ,UMC,4670000000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.02 ,n/a
United Security Bancshares Inc. (USBI) ,USBI,48470000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.09 ,n/a
United States Lime & Minerals Inc. (USLM) ,USLM,273550000, 10/28/2015 , Sep 2015 , $n/a , 0 , $1.01 ,n/a
Universal Health Realty Income Trust (UHT) ,UHT,661520000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.71 ,n/a
Universal Stainless & Alloy Products Inc. (USAP) ,USAP,61800000, 10/28/2015 , Sep 2015 , $-0.21 , 1 , $-0.22 ,4.76%
Univest Corporation of Pennsylvania (UVSP) ,UVSP,383860000, 10/28/2015 , Sep 2015 , $0.4 , 1 , $0.39 ,-2.5%
Unum Group (UNM) ,UNM,8440000000, 10/28/2015 , Sep 2015 , $0.91 , 10 , $0.91 ,0%
Valero Energy Corporation (VLO) ,VLO,32770000000, 10/28/2015 , Sep 2015 , $2.64 , 8 , $2.79 ,5.68%
Valley National Bancorp (VLY) ,VLY,2440000000, 10/28/2015 , Sep 2015 , $0.15 , 4 , $0.15 ,0%
Vantiv Inc. (VNTV) ,VNTV,9320000000, 10/28/2015 , Sep 2015 , $0.53 , 5 , $0.57 ,7.55%
Varian Medical Systems Inc. (VAR) ,VAR,7750000000, 10/28/2015 , Sep 2015 , $1.07 , 5 , $1.04 ,-2.8%
VCA Inc. (WOOF) ,WOOF,4440000000, 10/28/2015 , Sep 2015 , $0.67 , 8 , $0.68 ,1.49%
Veeco Instruments Inc. (VECO) ,VECO,737800000, 10/28/2015 , Sep 2015 , $0.17 , 3 , $0.21 ,23.53%
Vertex Pharmaceuticals Incorporated (VRTX) ,VRTX,30520000000, 10/28/2015 , Sep 2015 , $-0.6 , 2 , $-0.4 ,-33.33%
VSE Corporation (VSEC) ,VSEC,308840000, 10/28/2015 , Sep 2015 , $n/a , 0 , $1.2 ,n/a
Walgreens Boots Alliance Inc. (WBA) ,WBA,92200000000, 10/28/2015 , Aug 2015 , $0.81 , 13 , $0.88 ,8.64%
Watts Water Technologies Inc. (WTS) ,WTS,1890000000, 10/28/2015 , Sep 2015 , $0.63 , 8 , $0.67 ,6.35%
WCI Communities Inc. (WCIC) ,WCIC,623510000, 10/28/2015 , Sep 2015 , $0.31 , 3 , $0.38 ,22.58%
Westell Technologies Inc. (WSTL) ,WSTL,82220000, 10/28/2015 , Sep 2015 , $-0.08 , 1 , $-0.04 ,-50%
Western Gas Equity Partners LP (WGP) ,WGP,9440000000, 10/28/2015 , Sep 2015 , $0.25 , 2 , $0.4 ,60%
Western Gas Partners LP (WES) ,WES,7150000000, 10/28/2015 , Sep 2015 , $0.37 , 7 , $0.77 ,108.11%
Westfield Financial Inc. (WFD) ,WFD,144270000, 10/28/2015 , Sep 2015 , $0.08 , 2 , $0.09 ,12.5%
Westwood Holdings Group Inc (WHG) ,WHG,500470000, 10/28/2015 , Sep 2015 , $n/a , 0 , $0.94 ,n/a
WEX Inc. (WEX) ,WEX,3480000000, 10/28/2015 , Sep 2015 , $1.35 , 5 , $1.21 ,-10.37%
Whiting Petroleum Corporation (WLL) ,WLL,3520000000, 10/28/2015 , Sep 2015 , $-0.25 , 16 , $-0.17 ,-32%
Williams Companies Inc. (The) (WMB) ,WMB,29570000000, 10/28/2015 , Sep 2015 , $0.14 , 5 , $0.22 ,57.14%
Williams Partners LP (WPZ) ,WPZ,20320000000, 10/28/2015 , Sep 2015 , $0.28 , 7 , $-0.32 ,-214.29%
World Fuel Services Corporation (INT) ,INT,3150000000, 10/28/2015 , Sep 2015 , $0.66 , 2 , $0.81 ,22.73%
Yelp Inc. (YELP) ,YELP,1670000000, 10/28/2015 , Sep 2015 , $-0.09 , 16 , $-0.1 ,11.11%
A V Homes Inc. (AVHI) ,AVHI,295780000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.25 ,n/a
A.H. Belo Corporation (AHC) ,AHC,117290000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.18 ,n/a
A10 Networks Inc. (ATEN) ,ATEN,448180000, 10/29/2015 , Sep 2015 , $-0.15 , 2 , $-0.14 ,-6.67%
ABIOMED Inc. (ABMD) ,ABMD,3100000000, 10/29/2015 , Sep 2015 , $0.13 , 6 , $0.17 ,30.77%
Accuray Incorporated (ARAY) ,ARAY,534290000, 10/29/2015 , Sep 2015 , $-0.14 , 5 , $-0.12 ,-14.29%
AcelRx Pharmaceuticals Inc. (ACRX) ,ACRX,174840000, 10/29/2015 , Sep 2015 , $-0.22 , 4 , $0.11 ,-150%
Advanced Semiconductor Engineering Inc. (ASX) ,ASX,8910000000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.11 ,n/a
Aetna Inc. (AET) ,AET,40010000000, 10/29/2015 , Sep 2015 , $1.78 , 12 , $1.9 ,6.74%
Air Products and Chemicals Inc. (APD) ,APD,29880000000, 10/29/2015 , Sep 2015 , $1.8 , 10 , $1.82 ,1.11%
Alcatel Lucent (ALU) ,ALU,11260000000, 10/29/2015 , Sep 2015 , $0.04 , 5 , $-0.08 ,-300%
Alexion Pharmaceuticals Inc. (ALXN) ,ALXN,39800000000, 10/29/2015 , Sep 2015 , $0.78 , 2 , $0.93 ,19.23%
Alkermes plc (ALKS) ,ALKS,10790000000, 10/29/2015 , Sep 2015 , $-0.28 , 2 , $-0.42 ,50%
Allegion plc (ALLE) ,ALLE,6250000000, 10/29/2015 , Sep 2015 , $0.77 , 5 , $0.92 ,19.48%
Allot Communications Ltd. (ALLT) ,ALLT,185490000, 10/29/2015 , Sep 2015 , $-0.09 , 1 , $-0.07 ,-22.22%
Ally Financial Inc. (ALLY) ,ALLY,9600000000, 10/29/2015 , Sep 2015 , $0.51 , 8 , $0.51 ,0%
Altria Group (MO) ,MO,118560000000, 10/29/2015 , Sep 2015 , $0.76 , 4 , $0.75 ,-1.32%
American Tower Corporation (REIT) (AMT) ,AMT,43270000000, 10/29/2015 , Sep 2015 , $1.24 , 7 , $1.31 ,5.65%
AmerisourceBergen Corporation (Holding Co) (ABC) ,ABC,20870000000, 10/29/2015 , Sep 2015 , $1.18 , 10 , $1.17 ,-0.85%
Ampco-Pittsburgh Corporation (AP) ,AP,121000000, 10/29/2015 , Sep 2015 , $n/a , 0 , $-0.14 ,n/a
Anchor BanCorp Wisconsin Inc. (ABCW) ,ABCW,393870000, 10/29/2015 , Sep 2015 , $n/a , 0 , $-9.16 ,n/a
Apollo Commercial Real Estate Finance (ARI) ,ARI,970510000, 10/29/2015 , Sep 2015 , $0.48 , 3 , $0.51 ,6.25%
AptarGroup Inc. (ATR) ,ATR,4620000000, 10/29/2015 , Sep 2015 , $0.78 , 6 , $0.83 ,6.41%
Armstrong World Industries Inc (AWI) ,AWI,2750000000, 10/29/2015 , Sep 2015 , $0.72 , 9 , $0.8 ,11.11%
Aspen Technology Inc. (AZPN) ,AZPN,3450000000, 10/29/2015 , Sep 2015 , $0.38 , 1 , $0.44 ,15.79%
Avery Dennison Corporation (AVY) ,AVY,5940000000, 10/29/2015 , Sep 2015 , $0.84 , 5 , $0.87 ,3.57%
Avnet Inc. (AVT) ,AVT,6110000000, 10/29/2015 , Sep 2015 , $1.03 , 5 , $1.12 ,8.74%
AXT Inc (AXTI) ,AXTI,71790000, 10/29/2015 , Sep 2015 , $-0.02 , 3 , $0 ,-100%
Baidu Inc. (BIDU) ,BIDU,65900000000, 10/29/2015 , Sep 2015 , $1.2 , 5 , $1.25 ,4.17%
Ball Corporation (BLL) ,BLL,9460000000, 10/29/2015 , Sep 2015 , $0.95 , 5 , $1.1 ,15.79%
Banc of California Inc. (BANC) ,BANC,488570000, 10/29/2015 , Sep 2015 , $0.27 , 5 , $0.29 ,7.41%
Banco Bradesco Sa (BBDO) ,BBDO,30690000000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.25 ,n/a
Banco Bradesco Sa (BBD) ,BBD,27370000000, 10/29/2015 , Sep 2015 , $0.23 , 3 , $0.25 ,8.7%
Banco Santander Chile (BSAC) ,BSAC,8950000000, 10/29/2015 , Sep 2015 , $0.4 , 1 , $0.39 ,-2.5%
Bar Harbor Bankshares Inc. (BHB) ,BHB,211720000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.65 ,n/a
Barclays PLC (BCS) ,BCS,59710000000, 10/29/2015 , Sep 2015 , $0.39 , 2 , $0.29 ,-25.64%
Baxalta Incorporated (BXLT) ,BXLT,23330000000, 10/29/2015 , Sep 2015 , $0.48 , 4 , $0.56 ,16.67%
Bay Bancorp Inc. (BYBK) ,BYBK,56750000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.05 ,n/a
BioMarin Pharmaceutical Inc. (BMRN) ,BMRN,18850000000, 10/29/2015 , Sep 2015 , $-0.66 , 12 , $-0.6 ,-9.09%
Blucora Inc. (BCOR) ,BCOR,401440000, 10/29/2015 , Sep 2015 , $-0.21 , 3 , $-0.17 ,-19.05%
BofI Holding Inc. (BOFI) ,BOFI,1250000000, 10/29/2015 , Sep 2015 , $1.51 , 4 , $1.6 ,5.96%
BorgWarner Inc. (BWA) ,BWA,9600000000, 10/29/2015 , Sep 2015 , $0.71 , 11 , $0.73 ,2.82%
Boston Beer Company Inc. (The) (SAM) ,SAM,2840000000, 10/29/2015 , Sep 2015 , $2.66 , 2 , $2.85 ,7.14%
Boston Properties Inc. (BXP) ,BXP,19330000000, 10/29/2015 , Sep 2015 , $1.36 , 14 , $1.41 ,3.68%
Bottomline Technologies Inc. (EPAY) ,EPAY,1140000000, 10/29/2015 , Sep 2015 , $0.16 , 3 , $0.17 ,6.25%
BRF S.A. (BRFS) ,BRFS,12990000000, 10/29/2015 , Sep 2015 , $0.27 , 2 , $0.32 ,18.52%
Briggs & Stratton Corporation (BGG) ,BGG,792540000, 10/29/2015 , Sep 2015 , $-0.35 , 2 , $-0.35 ,-0%
Brightcove Inc. (BCOV) ,BCOV,202010000, 10/29/2015 , Sep 2015 , $-0.08 , 2 , $-0.01 ,-87.5%
Broadwind Energy Inc. (BWEN) ,BWEN,31540000, 10/29/2015 , Sep 2015 , $-0.24 , 1 , $-0.16 ,-33.33%
Brunswick Corporation (BC) ,BC,4950000000, 10/29/2015 , Sep 2015 , $0.74 , 11 , $0.77 ,4.05%
BT Group plc (BT) ,BT,60010000000, 10/29/2015 , Sep 2015 , $0.99 , 2 , $1.05 ,6.06%
Buenaventura Mining Company Inc. (BVN) ,BVN,1630000000, 10/29/2015 , Sep 2015 , $-0.01 , 3 , $-0.08 ,700%
Build-A-Bear Workshop Inc. (BBW) ,BBW,263610000, 10/29/2015 , Sep 2015 , $0.22 , 3 , $0.1 ,-54.55%
Bunge Limited (BG) ,BG,9900000000, 10/29/2015 , Sep 2015 , $1.57 , 4 , $1.24 ,-21.02%
Cabot Microelectronics Corporation (CCMP) ,CCMP,1030000000, 10/29/2015 , Sep 2015 , $0.55 , 1 , $0.5 ,-9.09%
Calix Inc (CALX) ,CALX,363480000, 10/29/2015 , Sep 2015 , $0 , 2 , $0.11 ,∞%
Camden Property Trust (CPT) ,CPT,6410000000, 10/29/2015 , Sep 2015 , $1.15 , 13 , $1.14 ,-0.87%
Camtek Ltd. (CAMT) ,CAMT,85660000, 10/29/2015 , Sep 2015 , $0.04 , 1 , $0.03 ,-25%
Capitol Federal Financial Inc. (CFFN) ,CFFN,1800000000, 10/29/2015 , Sep 2015 , $0.14 , 2 , $0.14 ,0%
Carbo Ceramics Inc. (CRR) ,CRR,407970000, 10/29/2015 , Sep 2015 , $-0.63 , 6 , $-0.35 ,-44.44%
Cardtronics Inc. (CATM) ,CATM,1550000000, 10/29/2015 , Sep 2015 , $0.68 , 3 , $0.71 ,4.41%
Care.com Inc. (CRCM) ,CRCM,192660000, 10/29/2015 , Sep 2015 , $-0.28 , 2 , $-0.23 ,-17.86%
Carolina Bank Holdings Inc. (CLBH) ,CLBH,73390000, 10/29/2015 , Sep 2015 , $0.32 , 1 , $0.29 ,-9.38%
Carter's Inc. (CRI) ,CRI,4720000000, 10/29/2015 , Sep 2015 , $1.46 , 5 , $1.52 ,4.11%
Cascade Microtech Inc. (CSCD) ,CSCD,254820000, 10/29/2015 , Sep 2015 , $0.19 , 3 , $0.2 ,5.26%
Cash America International Inc. (CSH) ,CSH,918080000, 10/29/2015 , Sep 2015 , $0.19 , 4 , $0.23 ,21.05%
Cavco Industries Inc. (CVCO) ,CVCO,874940000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.89 ,n/a
Cenovus Energy Inc (CVE) ,CVE,12420000000, 10/29/2015 , Sep 2015 , $0.02 , 3 , $-0.03 ,-250%
Centrue Financial Corporation (CFCB) ,CFCB,115100000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.11 ,n/a
Century Aluminum Company (CENX) ,CENX,314580000, 10/29/2015 , Sep 2015 , $-0.26 , 5 , $-0.48 ,84.62%
Chart Industries Inc. (GTLS) ,GTLS,525060000, 10/29/2015 , Sep 2015 , $0.32 , 11 , $0.26 ,-18.75%
Charter Communications Inc. (CHTR) ,CHTR,21430000000, 10/29/2015 , Sep 2015 , $0.39 , 6 , $0.48 ,23.08%
Charter Financial Corp. (CHFN) ,CHFN,214020000, 10/29/2015 , Sep 2015 , $0.12 , 1 , $0.12 ,0%
Chemung Financial Corp (CHMG) ,CHMG,124550000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.52 ,n/a
China Petroleum & Chemical Corporation (SNP) ,SNP,85260000000, 10/29/2015 , Sep 2015 , $0.01 , 1 , $0.2 ,1900%
Chunghwa Telecom Co. Ltd. (CHT) ,CHT,23770000000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.47 ,n/a
Ciber Inc. (CBR) ,CBR,282440000, 10/29/2015 , Sep 2015 , $0.03 , 2 , $0.01 ,-66.67%
Citizens Financial Services Inc. (CZFS) ,CZFS,, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.95 ,n/a
Clearwater Paper Corporation (CLW) ,CLW,961000000, 10/29/2015 , Sep 2015 , $1.15 , 1 , $1.35 ,17.39%
Cliffs Natural Resources Inc. (CLF) ,CLF,423450000, 10/29/2015 , Sep 2015 , $-0.23 , 10 , $-0.15 ,-34.78%
CME Group Inc. (CME) ,CME,31910000000, 10/29/2015 , Sep 2015 , $0.98 , 9 , $1.02 ,4.08%
CMS Energy Corporation (CMS) ,CMS,10020000000, 10/29/2015 , Sep 2015 , $0.49 , 6 , $0.53 ,8.16%
CNH Industrial N.V. (CNHI) ,CNHI,9240000000, 10/29/2015 , Sep 2015 , $0.11 , 5 , $0.03 ,-72.73%
Coca-Cola Enterprises Inc. (CCE) ,CCE,11650000000, 10/29/2015 , Sep 2015 , $0.81 , 7 , $0.84 ,3.7%
Cohu Inc. (COHU) ,COHU,328710000, 10/29/2015 , Sep 2015 , $-0.04 , 1 , $0.11 ,-375%
Columbia Banking System Inc. (COLB) ,COLB,1920000000, 10/29/2015 , Sep 2015 , $0.47 , 4 , $0.45 ,-4.26%
Columbia Property Trust Inc. (CXP) ,CXP,3110000000, 10/29/2015 , Sep 2015 , $0.44 , 2 , $0.47 ,6.82%
Columbia Sportswear Company (COLM) ,COLM,3860000000, 10/29/2015 , Sep 2015 , $1.07 , 7 , $1.28 ,19.63%
Comfort Systems USA Inc. (FIX) ,FIX,1200000000, 10/29/2015 , Sep 2015 , $0.3 , 3 , $0.46 ,53.33%
Companhia Brasileira de Distribuicao (CBD) ,CBD,3490000000, 10/29/2015 , Sep 2015 , $0.04 , 1 , $0.66 ,1550%
Computer Programs and Systems Inc. (CPSI) ,CPSI,429620000, 10/29/2015 , Sep 2015 , $0.53 , 12 , $0.31 ,-41.51%
ConocoPhillips (COP) ,COP,65810000000, 10/29/2015 , Sep 2015 , $-0.38 , 10 , $-0.38 ,-0%
Control4 Corporation (CTRL) ,CTRL,158710000, 10/29/2015 , Sep 2015 , $0.06 , 1 , $0.08 ,33.33%
Corporate Office Properties Trust (OFC) ,OFC,2170000000, 10/29/2015 , Sep 2015 , $0.52 , 10 , $0.52 ,0%
Cowen Group Inc. (COWN) ,COWN,463090000, 10/29/2015 , Sep 2015 , $-0.1 , 1 , $-0.13 ,30%
CPB Inc. (CPF) ,CPF,700530000, 10/29/2015 , Sep 2015 , $0.34 , 2 , $0.38 ,11.76%
CRA InternationalInc. (CRAI) ,CRAI,212230000, 10/29/2015 , Sep 2015 , $0.37 , 1 , $0.32 ,-13.51%
Cray Inc (CRAY) ,CRAY,1200000000, 10/29/2015 , Sep 2015 , $-0.16 , 1 , $0.42 ,-362.5%
Credit Acceptance Corporation (CACC) ,CACC,3890000000, 10/29/2015 , Sep 2015 , $3.71 , 1 , $3.77 ,1.62%
CRH Medical Corporation (CRHM) ,CRHM,201720000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.02 ,n/a
CVR Energy Inc. (CVI) ,CVI,3860000000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.93 ,n/a
CVR Partners LP (UAN) ,UAN,666880000, 10/29/2015 , Sep 2015 , $0.03 , 2 , $-0.07 ,-333.33%
CVR Refining LP (CVRR) ,CVRR,3240000000, 10/29/2015 , Sep 2015 , $1.03 , 2 , $0.94 ,-8.74%
Cytokinetics Incorporated (CYTK) ,CYTK,333640000, 10/29/2015 , Sep 2015 , $-0.29 , 4 , $-0.23 ,-20.69%
Data I/O Corporation (DAIO) ,DAIO,23790000, 10/29/2015 , Sep 2015 , $n/a , 0 , $0.05 ,n/a
DCT Industrial Trust Inc (DCT) ,DCT,3280000000, 10/29/2015 , Sep 2015 , $0.5 , 8 , $0.5 ,0%
Deckers Outdoor Corporation (DECK) ,DECK,1820000000, 10/29/2015 , Sep 2015 , $1.07 , 8 , $1.11 ,3.74%
Delphi Automotive plc (DLPH) ,DLPH,23300000000, 10/29/2015 , Sep 2015 , $1.28 , 8 , $1.28 ,0%
Deutsche Bank AG (DB) ,DB,38540000000, 10/29/2015 , Sep 2015 , $n/a , 0 , $-0.19 ,n/a
Diebold Incorporated (DBD) ,DBD,2400000000, 10/29/2015 , Sep 2015 , $0.4 , 4 , $0.36 ,-10%
Digi International Inc. (DGII) ,DGII,322310000, 10/29/2015 , Sep 2015 , $0.06 , 3 , $0.12 ,100%
Digital Realty Trust Inc. (DLR) ,DLR,10050000000, 10/29/2015 , Sep 2015 , $1.28 , 9 , $1.28 ,0%
DigitalGlobe Inc (DGI) ,DGI,1050000000, 10/29/2015 , Sep 2015 , $0.12 , 6 , $0.12 ,0%
